Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,ID
Jet Airways,1/04/2019,Delhi,Cochin,DEL → BOM → COK,17:30,12:35 02 Apr,19h 5m,1 stop,In-flight meal not included,5406,6710
Jet Airways,1/04/2019,Delhi,Cochin,DEL → BOM → COK,18:15,12:35 02 Apr,18h 20m,1 stop,In-flight meal not included,5406,4138
Jet Airways,1/04/2019,Delhi,Cochin,DEL → BOM → COK,18:15,19:00 02 Apr,24h 45m,1 stop,In-flight meal not included,5406,6248
Jet Airways,1/04/2019,Delhi,Cochin,DEL → BOM → COK,22:50,12:35 02 Apr,13h 45m,1 stop,In-flight meal not included,5177,491
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,04:40 02 Apr,22h 10m,1 stop,In-flight meal not included,7064,3217
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,08:15 02 Apr,25h 45m,1 stop,In-flight meal not included,7064,7715
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,09:20 02 Apr,26h 50m,1 stop,In-flight meal not included,7064,1854
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,12:00,5h 30m,1 stop,In-flight meal not included,10056,2673
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,In-flight meal not included,7851,9365
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,No info,12996,6774
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,18:15,11h 45m,1 stop,In-flight meal not included,7064,4532
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,18:15,11h 45m,1 stop,No info,12681,4779
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13h 20m,1 stop,In-flight meal not included,7064,5954
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13h 20m,1 stop,No info,12681,9397
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,20:45,14h 15m,1 stop,In-flight meal not included,7064,4736
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,20:45,14h 15m,1 stop,No info,12681,913
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,22:35,16h 5m,1 stop,In-flight meal not included,7064,5773
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,23:35,17h 5m,1 stop,In-flight meal not included,7064,10053
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,09:20 02 Apr,24h 55m,1 stop,In-flight meal not included,7064,8378
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,12:00 02 Apr,27h 35m,1 stop,In-flight meal not included,7064,10157
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,16:20,7h 55m,1 stop,In-flight meal not included,7851,4088
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,16:20,7h 55m,1 stop,No info,12996,3057
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,18:15,9h 50m,1 stop,In-flight meal not included,7064,9553
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,18:15,9h 50m,1 stop,No info,12681,1604
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,19:50,11h 25m,1 stop,In-flight meal not included,7064,7268
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,19:50,11h 25m,1 stop,No info,12681,858
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1 stop,In-flight meal not included,7064,88
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1 stop,No info,12681,2954
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,22:35,14h 10m,1 stop,In-flight meal not included,7064,7698
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,23:35,15h 10m,1 stop,In-flight meal not included,7064,2582
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,19:50,5h 45m,1 stop,No info,13364,4952
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,20:45,6h 40m,1 stop,No info,13364,10116
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,22:35,8h 30m,1 stop,No info,13364,3959
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,23:35,9h 30m,1 stop,No info,13364,8221
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,04:40 02 Apr,12h 10m,1 stop,In-flight meal not included,7064,2820
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,04:40 02 Apr,12h 10m,1 stop,No info,12681,9787
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,08:15 02 Apr,15h 45m,1 stop,In-flight meal not included,7064,9733
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,16:20 02 Apr,23h 50m,1 stop,In-flight meal not included,7064,2260
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,16:20 02 Apr,23h 50m,1 stop,No info,12681,2512
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,18:15 02 Apr,25h 45m,1 stop,In-flight meal not included,7064,6542
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,19:50 02 Apr,27h 20m,1 stop,In-flight meal not included,7064,1233
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,19:50 02 Apr,27h 20m,1 stop,No info,12681,3513
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,20:45 02 Apr,28h 15m,1 stop,In-flight meal not included,7064,7592
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,20:45 02 Apr,28h 15m,1 stop,No info,12681,10565
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,In-flight meal not included,7064,4427
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,No info,12681,2117
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,In-flight meal not included,7064,8876
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,No info,12681,8960
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,04:40 02 Apr,9h 45m,1 stop,In-flight meal not included,7064,6503
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,04:40 02 Apr,9h 45m,1 stop,No info,12681,8494
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,08:15 02 Apr,13h 20m,1 stop,No info,12681,4696
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,09:20 02 Apr,14h 25m,1 stop,In-flight meal not included,7064,3154
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,12:00 02 Apr,17h 5m,1 stop,In-flight meal not included,7064,2424
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,16:20 02 Apr,21h 25m,1 stop,In-flight meal not included,7064,5296
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,16:20 02 Apr,21h 25m,1 stop,No info,12681,9590
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,18:15 02 Apr,23h 20m,1 stop,In-flight meal not included,7064,5289
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,18:15 02 Apr,23h 20m,1 stop,No info,12681,8840
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,19:50 02 Apr,24h 55m,1 stop,In-flight meal not included,7064,449
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,19:50 02 Apr,24h 55m,1 stop,No info,12681,10271
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,20:45 02 Apr,25h 50m,1 stop,In-flight meal not included,7064,2597
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,22:35 02 Apr,27h 40m,1 stop,In-flight meal not included,7064,6812
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,23:35 02 Apr,28h 40m,1 stop,In-flight meal not included,7064,7114
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,23:35 02 Apr,28h 40m,1 stop,No info,12681,1091
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,08:15 02 Apr,12h 15m,1 stop,In-flight meal not included,7064,3662
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,08:15 02 Apr,12h 15m,1 stop,No info,12681,3943
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,12:00 02 Apr,16h,1 stop,In-flight meal not included,7064,6984
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,12:00 02 Apr,16h,1 stop,No info,12681,5432
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,16:20 02 Apr,20h 20m,1 stop,In-flight meal not included,7064,10575
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,16:20 02 Apr,20h 20m,1 stop,No info,12681,4973
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,18:15 02 Apr,22h 15m,1 stop,No info,12681,9862
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,19:50 02 Apr,23h 50m,1 stop,In-flight meal not included,7064,6822
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,19:50 02 Apr,23h 50m,1 stop,No info,12681,3672
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,20:45 02 Apr,24h 45m,1 stop,In-flight meal not included,7064,1888
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,22:35 02 Apr,26h 35m,1 stop,In-flight meal not included,7064,4599
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,22:35 02 Apr,26h 35m,1 stop,No info,12681,4279
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,23:35 02 Apr,27h 35m,1 stop,No info,12681,1840
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,04:40 02 Apr,7h 30m,1 stop,In-flight meal not included,8849,1789
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,04:40 02 Apr,7h 30m,1 stop,No info,13364,977
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,08:15 02 Apr,11h 5m,1 stop,In-flight meal not included,8849,5274
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,08:15 02 Apr,11h 5m,1 stop,No info,13364,8629
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20 02 Apr,12h 10m,1 stop,In-flight meal not included,8849,7077
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20 02 Apr,12h 10m,1 stop,No info,13364,9523
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,10:05 02 Apr,12h 55m,1 stop,No info,13784,8590
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,10:55 02 Apr,25h 20m,1 stop,No info,11467,2762
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,18:00,8h 25m,1 stop,In-flight meal not included,9314,2865
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,18:00,8h 25m,1 stop,No info,11467,8703
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,19:10,9h 35m,1 stop,In-flight meal not included,9314,2020
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,19:10,9h 35m,1 stop,No info,11467,873
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,21:05,11h 30m,1 stop,In-flight meal not included,8066,7397
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,21:05,11h 30m,1 stop,No info,10953,6446
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,09:45 02 Apr,13h 20m,1 stop,No info,14151,4972
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,10:55 02 Apr,14h 30m,1 stop,No info,11467,6783
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,15:05 02 Apr,18h 40m,1 stop,No info,11467,8653
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,18:00 02 Apr,21h 35m,1 stop,No info,11467,5592
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,22:05 02 Apr,25h 40m,1 stop,No info,12121,4223
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → GAU → BLR,10:20,17:35,7h 15m,1 stop,In-flight meal not included,6077,9992
Jet Airways,1/04/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,In-flight meal not included,2228,8091
Jet Airways,1/04/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,No info,5678,6502
Jet Airways,1/04/2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1h 25m,non-stop,No info,8040,4932
Jet Airways,1/04/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,In-flight meal not included,3205,5868
Jet Airways,1/04/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,No info,8040,4554
Jet Airways,1/04/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,No info,5678,9254
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,In-flight meal not included,4030,4033
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,In-flight meal not included,4030,10496
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,No info,7229,4987
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,In-flight meal not included,5198,633
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,No info,7229,2889
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,4030,9415
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,No info,7229,7543
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,4544,5911
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,No info,7229,7173
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,In-flight meal not included,4030,5892
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,No info,7229,6608
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,In-flight meal not included,4030,1414
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,No info,7229,7812
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,No info,7229,461
Jet Airways,1/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:00 02 May,23h 50m,2 stops,No info,15129,9922
Jet Airways,1/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 03 May,29h 20m,2 stops,No info,16704,702
Jet Airways,1/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,19:00 02 May,19h 55m,2 stops,No info,15129,3482
Jet Airways,1/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 02 May,22h 55m,2 stops,No info,15129,8287
Jet Airways,1/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 02 May,26h 55m,2 stops,No info,15129,7422
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,08:15 02 May,25h 45m,1 stop,In-flight meal not included,9663,9937
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,09:20 02 May,26h 50m,1 stop,In-flight meal not included,9663,6437
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,12:00,5h 30m,1 stop,No info,14388,1902
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,No info,14781,8390
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,18:15,11h 45m,1 stop,In-flight meal not included,10844,6185
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,18:15,11h 45m,1 stop,No info,14781,4980
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13h 20m,1 stop,No info,14781,1174
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,04:40 02 May,20h 15m,1 stop,In-flight meal not included,8586,9820
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,04:40 02 May,20h 15m,1 stop,No info,13941,7116
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,09:20 02 May,24h 55m,1 stop,In-flight meal not included,9663,4278
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,09:20 02 May,24h 55m,1 stop,No info,14388,1911
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,12:00 02 May,27h 35m,1 stop,In-flight meal not included,9663,1177
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,16:20,7h 55m,1 stop,In-flight meal not included,10844,2695
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,16:20,7h 55m,1 stop,No info,14781,1340
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,18:15,9h 50m,1 stop,In-flight meal not included,10844,10436
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,18:15,9h 50m,1 stop,No info,14781,8614
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,19:50,11h 25m,1 stop,No info,14781,10606
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1 stop,In-flight meal not included,10844,3884
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1 stop,No info,14781,324
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,04:40 02 May,14h 35m,1 stop,In-flight meal not included,8586,3491
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,04:40 02 May,14h 35m,1 stop,No info,13941,8340
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,08:15 02 May,18h 10m,1 stop,In-flight meal not included,8586,3402
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,08:15 02 May,18h 10m,1 stop,No info,13941,2585
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,09:20 02 May,19h 15m,1 stop,In-flight meal not included,9663,9615
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,10:05 02 May,20h,1 stop,No info,13941,9312
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,12:00 02 May,21h 55m,1 stop,In-flight meal not included,9663,608
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,12:00 02 May,21h 55m,1 stop,No info,14388,10653
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,19:50,5h 45m,1 stop,No info,14781,7313
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,22:35,8h 30m,1 stop,In-flight meal not included,10844,8175
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,22:35,8h 30m,1 stop,No info,14781,9459
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,23:35,9h 30m,1 stop,No info,14781,4572
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,04:40 02 May,12h 10m,1 stop,In-flight meal not included,8586,8891
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,08:15 02 May,15h 45m,1 stop,In-flight meal not included,8586,4003
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,08:15 02 May,15h 45m,1 stop,No info,13941,7192
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,10:05 02 May,17h 35m,1 stop,In-flight meal not included,8586,7209
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,12:00 02 May,19h 30m,1 stop,In-flight meal not included,9663,8438
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,In-flight meal not included,10844,8542
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,No info,14781,8257
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,No info,14781,9464
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,04:40 02 May,9h 45m,1 stop,In-flight meal not included,8586,10036
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,08:15 02 May,13h 20m,1 stop,In-flight meal not included,8586,9568
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,10:05 02 May,15h 10m,1 stop,In-flight meal not included,8586,6920
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,10:05 02 May,15h 10m,1 stop,No info,13941,6776
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,12:00 02 May,17h 5m,1 stop,In-flight meal not included,9663,1723
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40 02 May,8h 40m,1 stop,In-flight meal not included,8586,5352
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40 02 May,8h 40m,1 stop,No info,13941,5033
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,08:15 02 May,12h 15m,1 stop,No info,13941,1838
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,09:20 02 May,13h 20m,1 stop,In-flight meal not included,9663,3816
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,09:20 02 May,13h 20m,1 stop,No info,14388,1166
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,10:05 02 May,14h 5m,1 stop,In-flight meal not included,8586,859
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,10:05 02 May,14h 5m,1 stop,No info,13941,6895
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,12:00 02 May,16h,1 stop,In-flight meal not included,9663,1190
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,04:40 02 May,7h 30m,1 stop,In-flight meal not included,10844,2861
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,04:40 02 May,7h 30m,1 stop,No info,14781,10254
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,08:15 02 May,11h 5m,1 stop,In-flight meal not included,10844,1997
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,08:15 02 May,11h 5m,1 stop,No info,14781,9550
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20 02 May,12h 10m,1 stop,In-flight meal not included,10844,8597
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20 02 May,12h 10m,1 stop,No info,14781,8210
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,10:05 02 May,12h 55m,1 stop,In-flight meal not included,10844,8505
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,10:05 02 May,12h 55m,1 stop,No info,14781,270
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,09:45 02 May,24h 10m,1 stop,In-flight meal not included,9314,5019
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,09:45 02 May,24h 10m,1 stop,No info,11467,1215
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,10:55 02 May,25h 20m,1 stop,No info,12121,51
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,14:25 02 May,28h 50m,1 stop,In-flight meal not included,9314,160
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,14:25 02 May,28h 50m,1 stop,No info,11467,1937
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,18:00,8h 25m,1 stop,In-flight meal not included,10703,6429
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,19:10,9h 35m,1 stop,In-flight meal not included,9314,8770
